item,dimension,version,version1,mean,sd,n,n_known,prop_known,latent_mean,entropy,image,word_czech,word_english,grammatical_gender,animacy,language,pos,item_ID,role_noun,animal_person,source,pos_category,multiple_word,version2
přistěhovalec,political,Words,"Exp 1:
Words",-1.08,1.2590894020874688,50,50,1,-0.9464330204471262,1.465303438718708,NA,přistěhovalec,immigrant (male),m,a,cz,noun,word_1675,1,1,sociolex,m_noun_a,0,Word
přistěhovalec,valence,Words,"Exp 1:
Words",-0.1764705882352941,0.7926129535388928,51,51,1,-0.47321468446297016,1.1682557621118241,NA,přistěhovalec,immigrant (male),m,a,cz,noun,word_1675,1,1,sociolex,m_noun_a,0,Word
přistěhovalkyně,gender,Words,"Exp 1:
Words",1.868421052631579,1.0947306871475952,38,38,1,2.0208837933278234,1.3782379549404196,NA,přistěhovalkyně,immigrant (female),f,a,cz,noun,word_1676,1,1,sociolex,f_noun_a,0,Word
přistěhovalkyně,location,Words,"Exp 1:
Words",1.3157894736842106,0.9892739122203295,38,38,1,1.1002096625126836,1.3074892671218044,NA,přistěhovalkyně,immigrant (female),f,a,cz,noun,word_1676,1,1,sociolex,f_noun_a,0,Word
přistěhovalkyně,political,Words,"Exp 1:
Words",-1.027027027027027,0.9856325235459064,37,37,1,-0.8997184526530689,1.3309276802116363,NA,přistěhovalkyně,immigrant (female),f,a,cz,noun,word_1676,1,1,sociolex,f_noun_a,0,Word
přistěhovalkyně,valence,Words,"Exp 1:
Words",-0.15789473684210523,0.7175904044928411,38,38,1,-0.5188543077312463,1.0232664231374122,NA,přistěhovalkyně,immigrant (female),f,a,cz,noun,word_1676,1,1,sociolex,f_noun_a,0,Word
přitažlivá,gender,Words,"Exp 1:
Words",1.6363636363636362,1.1942095141290594,33,33,1,1.7719535621329392,1.4123372475883742,NA,přitažlivá,attractive,f,NA,cz,adjective,word_1677,NA,0,sociolex,f_adj,0,Word
přitažlivá,location,Words,"Exp 1:
Words",0.2727272727272727,0.674199862463242,33,33,1,0.1294209597437992,1.0035976099480817,NA,přitažlivá,attractive,f,NA,cz,adjective,word_1677,NA,0,sociolex,f_adj,0,Word
přitažlivá,political,Words,"Exp 1:
Words",-0.625,1.0998533626601497,32,32,1,-0.5415152166076447,1.3139023094519824,NA,přitažlivá,attractive,f,NA,cz,adjective,word_1677,NA,0,sociolex,f_adj,0,Word
přitažlivá,valence,Words,"Exp 1:
Words",1.9696969696969697,0.6839612783652522,33,33,1,1.6235691133037458,1.0030652881647577,NA,přitažlivá,attractive,f,NA,cz,adjective,word_1677,NA,0,sociolex,f_adj,0,Word
přitažlivý,gender,Words,"Exp 1:
Words",-0.8000000000000002,1.051609410827602,35,35,1,-0.9011111199479054,1.3824060213554015,NA,přitažlivý,attractive,m,NA,cz,adjective,word_1678,NA,0,sociolex,m_adj,0,Word
přitažlivý,location,Words,"Exp 1:
Words",0.4,0.9139442639718567,35,35,1,0.2676924177493867,1.1591669074427022,NA,přitažlivý,attractive,m,NA,cz,adjective,word_1678,NA,0,sociolex,m_adj,0,Word
přitažlivý,political,Words,"Exp 1:
Words",-0.4705882352941176,0.895622151039798,34,34,1,-0.46129413038259875,1.0856104207011577,NA,přitažlivý,attractive,m,NA,cz,adjective,word_1678,NA,0,sociolex,m_adj,0,Word
přitažlivý,valence,Words,"Exp 1:
Words",1.9142857142857141,0.8530715634909973,35,35,1,1.5746841781188792,1.1575509367529597,NA,přitažlivý,attractive,m,NA,cz,adjective,word_1678,NA,0,sociolex,m_adj,0,Word
přizpůsobivá,gender,Words,"Exp 1:
Words",1.2571428571428571,0.8520859229960717,35,35,1,1.429039168193896,1.2128897264507192,NA,přizpůsobivá,adaptable,f,NA,cz,adjective,word_1681,NA,0,sociolex,f_adj,0,Word
přizpůsobivá,location,Words,"Exp 1:
Words",0.11428571428571423,0.9321521136730905,35,35,1,-0.02535501512371318,1.2441334626879301,NA,přizpůsobivá,adaptable,f,NA,cz,adjective,word_1681,NA,0,sociolex,f_adj,0,Word
přizpůsobivá,political,Words,"Exp 1:
Words",-0.9117647058823528,1.13798458366358,34,34,1,-0.8485493632364581,1.4009502083079577,NA,přizpůsobivá,adaptable,f,NA,cz,adjective,word_1681,NA,0,sociolex,f_adj,0,Word
přizpůsobivá,valence,Words,"Exp 1:
Words",1.0571428571428574,1.2820676577277803,35,35,1,0.7363917089855904,1.5325670342633255,NA,přizpůsobivá,adaptable,f,NA,cz,adjective,word_1681,NA,0,sociolex,f_adj,0,Word
přizpůsobivý,gender,Words,"Exp 1:
Words",-0.4482758620689656,0.9481638984506442,29,29,1,-0.5160987853107283,1.2965773938269776,NA,přizpůsobivý,adaptable,m,NA,cz,adjective,word_1682,NA,0,sociolex,m_adj,0,Word
přizpůsobivý,location,Words,"Exp 1:
Words",0,1.0504514628777804,30,30,1,-0.11819788457744994,1.3979275302870362,NA,přizpůsobivý,adaptable,m,NA,cz,adjective,word_1682,NA,0,sociolex,m_adj,0,Word
přizpůsobivý,political,Words,"Exp 1:
Words",-0.5,1.45625878715715,30,30,1,-0.46118990837222884,1.6094379124341,NA,přizpůsobivý,adaptable,m,NA,cz,adjective,word_1682,NA,0,sociolex,m_adj,0,Word
přizpůsobivý,valence,Words,"Exp 1:
Words",1.1333333333333333,1.1665845619713493,30,30,1,0.7701606956885428,1.506288521417519,NA,přizpůsobivý,adaptable,m,NA,cz,adjective,word_1682,NA,0,sociolex,m_adj,0,Word
přát,gender,Words,"Exp 1:
Words",0.3939393939393939,0.7474704818333104,33,33,1,0.4963995791399941,1.060098681850948,NA,přát,to wish,NA,NA,cz,verb,word_1621,NA,0,sociolex,verb,0,Word
přát,location,Words,"Exp 1:
Words",-0.2727272727272728,0.7612788283838284,33,33,1,-0.43803908457322777,0.841467611268737,NA,přát,to wish,NA,NA,cz,verb,word_1621,NA,0,sociolex,verb,0,Word
přát,political,Words,"Exp 1:
Words",-0.25,0.915810939779251,32,32,1,-0.1835519715581049,1.129649981655909,NA,přát,to wish,NA,NA,cz,verb,word_1621,NA,0,sociolex,verb,0,Word
přát,valence,Words,"Exp 1:
Words",1.6363636363636362,0.929320377284585,33,33,1,1.2987659192255678,1.2517448425705804,NA,přát,to wish,NA,NA,cz,verb,word_1621,NA,0,sociolex,verb,0,Word
příbuzná,gender,Words,"Exp 1:
Words",1.6875,0.9651174088696285,32,32,1,1.8501785293831507,1.3169718565075785,NA,příbuzná,relative (person) (female),f,a,cz,noun,word_1660,1,1,sociolex,f_noun_a,0,Word
příbuzná,location,Words,"Exp 1:
Words",-0.9375,0.9136068187983487,32,32,1,-1.0409144611026864,1.2227793161934692,NA,příbuzná,relative (person) (female),f,a,cz,noun,word_1660,1,1,sociolex,f_noun_a,0,Word
příbuzná,political,Words,"Exp 1:
Words",0.53125,1.0771639884736754,32,32,1,0.505456490183453,1.162759270059456,NA,příbuzná,relative (person) (female),f,a,cz,noun,word_1660,1,1,sociolex,f_noun_a,0,Word
příbuzná,valence,Words,"Exp 1:
Words",0.96875,1.1773226871497122,32,32,1,0.6852905550096379,1.5053533613806813,NA,příbuzná,relative (person) (female),f,a,cz,noun,word_1660,1,1,sociolex,f_noun_a,0,Word
příbuzný,gender,Words,"Exp 1:
Words",-0.5526315789473684,0.9780667202425853,38,38,1,-0.6526508238688686,1.2575802786086459,NA,příbuzný,relative (person) (male),m,a,cz,noun,word_1661,1,1,sociolex,m_noun_a,0,Word
příbuzný,location,Words,"Exp 1:
Words",-0.8157894736842104,0.8960955293516645,38,38,1,-0.9520060165755041,1.2533591334902854,NA,příbuzný,relative (person) (male),m,a,cz,noun,word_1661,1,1,sociolex,m_noun_a,0,Word
příbuzný,political,Words,"Exp 1:
Words",0.37837837837837834,1.0368582714503827,37,37,1,0.4556028064509115,1.2078675792130595,NA,příbuzný,relative (person) (male),m,a,cz,noun,word_1661,1,1,sociolex,m_noun_a,0,Word
příbuzný,valence,Words,"Exp 1:
Words",0.9473684210526316,1.0640912484001377,38,38,1,0.5737116710333783,1.4185193965263372,NA,příbuzný,relative (person) (male),m,a,cz,noun,word_1661,1,1,sociolex,m_noun_a,0,Word
přímka,gender,Words,"Exp 1:
Words",0.10344827586206898,0.9763206289141649,29,29,1,0.1404417858121527,1.1513611137491737,NA,přímka,line,f,i,cz,noun,word_1666,NA,0,sociolex,f_noun_i,0,Word
přímka,location,Words,"Exp 1:
Words",0.3448275862068966,0.6138788892284814,29,29,1,0.19633464818562382,0.744129541411298,NA,přímka,line,f,i,cz,noun,word_1666,NA,0,sociolex,f_noun_i,0,Word
přímka,political,Words,"Exp 1:
Words",0.28571428571428575,0.7628961803617721,28,28,1,0.32323739513954086,0.9381203299381308,NA,přímka,line,f,i,cz,noun,word_1666,NA,0,sociolex,f_noun_i,0,Word
přímka,valence,Words,"Exp 1:
Words",0.17241379310344823,0.7105815283093029,29,29,1,-0.0321788616087325,0.5924028775138871,NA,přímka,line,f,i,cz,noun,word_1666,NA,0,sociolex,f_noun_i,0,Word
příroda,gender,Words,"Exp 1:
Words",0.6666666666666667,0.8280786712108249,36,36,1,0.8111830969983099,1.0732862115918058,NA,příroda,nature,f,i,cz,noun,word_1671,NA,0,sociolex,f_noun_i,0,Word
příroda,location,Words,"Exp 1:
Words",-2.1666666666666665,0.8783100656536799,36,36,1,-2.226464721995092,1.1564689415100748,NA,příroda,nature,f,i,cz,noun,word_1671,NA,0,sociolex,f_noun_i,0,Word
příroda,political,Words,"Exp 1:
Words",-0.22222222222222215,1.3117297437486581,36,36,1,-0.19316109706358106,1.5980486023423692,NA,příroda,nature,f,i,cz,noun,word_1671,NA,0,sociolex,f_noun_i,0,Word
příroda,valence,Words,"Exp 1:
Words",2.361111111111111,0.7231983635323528,36,36,1,2.1373582670316447,0.9885683036977366,NA,příroda,nature,f,i,cz,noun,word_1671,NA,0,sociolex,f_noun_i,0,Word
přírodní,gender,Words,"Exp 1:
Words",0.32432432432432423,0.8516015648325367,37,37,1,0.4563123071310025,1.069465506704116,NA,přírodní,natural,a,NA,cz,adjective,word_1672,NA,0,sociolex,other,0,Word
přírodní,location,Words,"Exp 1:
Words",-1.972972972972973,1.0668355722125775,37,37,1,-1.996164650640092,1.24829654589552,NA,přírodní,natural,a,NA,cz,adjective,word_1672,NA,0,sociolex,other,0,Word
přírodní,political,Words,"Exp 1:
Words",-0.75,1.3809934312453689,36,36,1,-0.6195480116888539,1.6253302434887085,NA,přírodní,natural,a,NA,cz,adjective,word_1672,NA,0,sociolex,other,0,Word
přírodní,valence,Words,"Exp 1:
Words",1.5135135135135134,1.0171207079469649,37,37,1,1.288332834686216,1.3814530720155094,NA,přírodní,natural,a,NA,cz,adjective,word_1672,NA,0,sociolex,other,0,Word
přísná,gender,Words,"Exp 1:
Words",1.2156862745098038,0.8789476774005623,51,51,1,1.3931205629058325,1.1871042272713226,NA,přísná,strict,f,NA,cz,adjective,word_1673,NA,0,sociolex,f_adj,0,Word
přísná,location,Words,"Exp 1:
Words",0.19607843137254888,0.872229507483833,51,51,1,0.04462483079354746,1.1373600917282496,NA,přísná,strict,f,NA,cz,adjective,word_1673,NA,0,sociolex,f_adj,0,Word
přísná,political,Words,"Exp 1:
Words",1.42,1.070761697225343,50,50,1,1.3705982105704881,1.366029761501777,NA,přísná,strict,f,NA,cz,adjective,word_1673,NA,0,sociolex,f_adj,0,Word
přísná,valence,Words,"Exp 1:
Words",-0.8431372549019607,0.8572642304355841,51,51,1,-1.121127582293592,1.1669178070291228,NA,přísná,strict,f,NA,cz,adjective,word_1673,NA,0,sociolex,f_adj,0,Word
přísný,gender,Words,"Exp 1:
Words",-0.8918918918918919,0.8750804338835179,37,37,1,-1.0246473073054656,1.2369443027468345,NA,přísný,strict,m,NA,cz,adjective,word_1674,NA,0,sociolex,m_adj,0,Word
přísný,location,Words,"Exp 1:
Words",0.27027027027027034,0.9901921432128614,37,37,1,0.15129753145357663,1.1735221355685164,NA,přísný,strict,m,NA,cz,adjective,word_1674,NA,0,sociolex,m_adj,0,Word
přísný,political,Words,"Exp 1:
Words",1.189189189189189,0.8445195161825528,37,37,1,1.112679653303679,1.2202066148549056,NA,přísný,strict,m,NA,cz,adjective,word_1674,NA,0,sociolex,m_adj,0,Word
přísný,valence,Words,"Exp 1:
Words",-0.8378378378378379,1.0141639554473074,37,37,1,-1.1324251295738437,1.3816695936344368,NA,přísný,strict,m,NA,cz,adjective,word_1674,NA,0,sociolex,m_adj,0,Word
přítel,gender,Words,"Exp 1:
Words",-1.3541666666666665,1.1758126810818583,48,48,1,-1.4776697244708912,1.414544302044968,NA,přítel,boyfriend,m,a,cz,noun,word_1679,NA,1,sociolex,m_noun_a,0,Word
přítel,location,Words,"Exp 1:
Words",0.0625,0.8606343528826293,48,48,1,-0.12005252469677608,1.0123330685595304,NA,přítel,boyfriend,m,a,cz,noun,word_1679,NA,1,sociolex,m_noun_a,0,Word
přítel,political,Words,"Exp 1:
Words",-0.5319148936170213,0.830166662936798,47,47,1,-0.4910147367315878,1.1031436722653951,NA,přítel,boyfriend,m,a,cz,noun,word_1679,NA,1,sociolex,m_noun_a,0,Word
přítel,valence,Words,"Exp 1:
Words",2.3958333333333335,0.7919698934029864,48,48,1,2.157730760295151,1.0054245928945904,NA,přítel,boyfriend,m,a,cz,noun,word_1679,NA,1,sociolex,m_noun_a,0,Word
přítelkyně,gender,Words,"Exp 1:
Words",1.9696969696969697,1.3106498503807302,33,33,1,2.1410879478718963,1.3096995334095232,NA,přítelkyně,girlfriend,f,a,cz,noun,word_1680,NA,1,sociolex,f_noun_a,0,Word
přítelkyně,location,Words,"Exp 1:
Words",0.2121212121212121,0.6963106238227913,33,33,1,0.05161566991665599,0.8162086610169783,NA,přítelkyně,girlfriend,f,a,cz,noun,word_1680,NA,1,sociolex,f_noun_a,0,Word
přítelkyně,political,Words,"Exp 1:
Words",-0.59375,0.945596756448779,32,32,1,-0.49739618824945314,1.2647847836570523,NA,přítelkyně,girlfriend,f,a,cz,noun,word_1680,NA,1,sociolex,f_noun_a,0,Word
přítelkyně,valence,Words,"Exp 1:
Words",1.878787878787879,1.0234004518508308,33,33,1,1.5467012388448451,1.333542168089283,NA,přítelkyně,girlfriend,f,a,cz,noun,word_1680,NA,1,sociolex,f_noun_a,0,Word
příšera,gender,Words,"Exp 1:
Words",0,0.9877295966495896,42,42,1,0.045318601311802195,1.3257386490567724,PICTURE_337,příšera,monster (female),f,a,cz,noun,image_179,1,1,multipic,NA,0,Word
příšera,location,Words,"Exp 1:
Words",-0.1666666666666666,0.9348709749678822,42,42,1,-0.3522527791828785,1.1456048904398946,PICTURE_337,příšera,monster (female),f,a,cz,noun,image_179,1,1,multipic,NA,0,Word
příšera,political,Words,"Exp 1:
Words",0,0.8834522085987724,42,42,1,0.04961964746174085,1.1963400154700752,PICTURE_337,příšera,monster (female),f,a,cz,noun,image_179,1,1,multipic,NA,0,Word
příšera,valence,Words,"Exp 1:
Words",-0.9761904761904762,1.0238162763464755,42,42,1,-1.2443254203913392,1.4017534518839425,PICTURE_337,příšera,monster (female),f,a,cz,noun,image_179,1,1,multipic,NA,0,Word
pštros,gender,Words,"Exp 1:
Words",-0.6111111111111112,0.7609400330901976,72,72,1,-0.7425694520001512,1.07732272864915,PICTURE_299,pštros,ostrich,m,a,cz,noun,image_153,0,2,multipic,NA,0,Word
pštros,location,Words,"Exp 1:
Words",-0.3333333333333334,1.1985907217686358,72,72,1,-0.45770583292918304,1.5320076718215032,PICTURE_299,pštros,ostrich,m,a,cz,noun,image_153,0,2,multipic,NA,0,Word
pštros,political,Words,"Exp 1:
Words",-0.15277777777777782,0.620307107542894,72,72,1,-0.1316591738155489,0.8068164512740637,PICTURE_299,pštros,ostrich,m,a,cz,noun,image_153,0,2,multipic,NA,0,Word
pštros,valence,Words,"Exp 1:
Words",0.40277777777777785,0.8826930977703016,72,72,1,0.15477019730294506,1.1306201065260277,PICTURE_299,pštros,ostrich,m,a,cz,noun,image_153,0,2,multipic,NA,0,Word
půda,gender,Words,"Exp 1:
Words",0,0.9400643223910575,44,44,1,0.016021658388734653,1.2817417305743124,NA,půda,soil,f,i,cz,noun,word_1733,NA,0,sociolex,f_noun_i,0,Word
půda,location,Words,"Exp 1:
Words",-1.9777777777777779,0.839071155528781,45,45,1,-1.9960186883664175,1.165496830365476,NA,půda,soil,f,i,cz,noun,word_1733,NA,0,sociolex,f_noun_i,0,Word
půda,political,Words,"Exp 1:
Words",0.4444444444444443,0.8932971498777988,45,45,1,0.49311528629538487,1.1386483592319232,NA,půda,soil,f,i,cz,noun,word_1733,NA,0,sociolex,f_noun_i,0,Word
půda,valence,Words,"Exp 1:
Words",0.5111111111111111,0.7868874882674897,45,45,1,0.251564769064331,1.01477765964933,NA,půda,soil,f,i,cz,noun,word_1733,NA,0,sociolex,f_noun_i,0,Word
půjčka,gender,Words,"Exp 1:
Words",-0.28125,1.1976960409267507,32,32,1,-0.31463861511938795,1.420813698156361,NA,půjčka,loan,f,i,cz,noun,word_1734,NA,0,sociolex,f_noun_i,0,Word
půjčka,location,Words,"Exp 1:
Words",1.28125,1.0234153762075615,32,32,1,1.1174397547166224,1.3368930047855896,NA,půjčka,loan,f,i,cz,noun,word_1734,NA,0,sociolex,f_noun_i,0,Word
půjčka,political,Words,"Exp 1:
Words",-0.3125,1.2556324713967086,32,32,1,-0.27771706365888194,1.5157858798972355,NA,půjčka,loan,f,i,cz,noun,word_1734,NA,0,sociolex,f_noun_i,0,Word
půjčka,valence,Words,"Exp 1:
Words",-1.28125,0.8884337432408971,32,32,1,-1.4949692820242144,1.2542291061743436,NA,půjčka,loan,f,i,cz,noun,word_1734,NA,0,sociolex,f_noun_i,0,Word
působit,gender,Words,"Exp 1:
Words",0,0.42008402520840293,35,35,1,0.02100313951942457,0.5769694100146592,NA,působit,to cause,NA,NA,cz,verb,word_1741,NA,0,sociolex,verb,0,Word
působit,location,Words,"Exp 1:
Words",0.2857142857142857,0.6217351701880305,35,35,1,0.15723370247938187,0.8273606035976393,NA,působit,to cause,NA,NA,cz,verb,word_1741,NA,0,sociolex,verb,0,Word
působit,political,Words,"Exp 1:
Words",-0.3235294117647059,0.8428159235129083,34,34,1,-0.31371476663275255,1.1616107296952036,NA,působit,to cause,NA,NA,cz,verb,word_1741,NA,0,sociolex,verb,0,Word
působit,valence,Words,"Exp 1:
Words",0.48571428571428565,0.9508951996262625,35,35,1,0.21653332237739892,1.2335040830703305,NA,působit,to cause,NA,NA,cz,verb,word_1741,NA,0,sociolex,verb,0,Word
původní,gender,Words,"Exp 1:
Words",-0.30000000000000004,0.7354021529276428,50,50,1,-0.37740417735467247,1.0224214811648713,NA,původní,original,a,NA,cz,adjective,word_1743,NA,0,sociolex,other,0,Word
původní,location,Words,"Exp 1:
Words",-1.2,1.1065666703449761,50,50,1,-1.2907623895890241,1.4762503998497674,NA,původní,original,a,NA,cz,adjective,word_1743,NA,0,sociolex,other,0,Word
původní,political,Words,"Exp 1:
Words",1.44,1.2315578321287026,50,50,1,1.3391768229210426,1.4417051955300326,NA,původní,original,a,NA,cz,adjective,word_1743,NA,0,sociolex,other,0,Word
původní,valence,Words,"Exp 1:
Words",0.5,0.8390957231764807,50,50,1,0.24264815195430717,1.0800926933673083,NA,původní,original,a,NA,cz,adjective,word_1743,NA,0,sociolex,other,0,Word
rabín,gender,Words,"Exp 1:
Words",-1.8958333333333333,1.1154539832070538,51,48,0.9411764705882353,-2.0481770716258074,1.3545290007198116,NA,rabín,Rabbi (male),m,a,cz,noun,word_1746,1,1,sociolex,m_noun_a,0,Word
rabín,location,Words,"Exp 1:
Words",0.9795918367346939,1.030570147991864,51,49,0.9607843137254902,0.7889696910654732,1.4192581044047756,NA,rabín,Rabbi (male),m,a,cz,noun,word_1746,1,1,sociolex,m_noun_a,0,Word
rabín,political,Words,"Exp 1:
Words",1.2765957446808511,1.4993060374368343,48,47,0.9791666666666666,1.1888566735841695,1.6766335244036548,NA,rabín,Rabbi (male),m,a,cz,noun,word_1746,1,1,sociolex,m_noun_a,0,Word
rabín,valence,Words,"Exp 1:
Words",0.03999999999999997,0.92493794607078,51,50,0.9803921568627451,-0.22464165959405932,1.1156031745938346,NA,rabín,Rabbi (male),m,a,cz,noun,word_1746,1,1,sociolex,m_noun_a,0,Word
rabínka,gender,Words,"Exp 1:
Words",1.9444444444444444,1.0126187956960038,37,36,0.972972972972973,2.1323132806952616,1.2965808847804785,NA,rabínka,Rabbi (female),f,a,cz,noun,word_1747,1,1,sociolex,f_noun_a,0,Word
rabínka,location,Words,"Exp 1:
Words",0.6285714285714286,1.3950693485970356,37,35,0.9459459459459459,0.45029765808829725,1.6849305581938594,NA,rabínka,Rabbi (female),f,a,cz,noun,word_1747,1,1,sociolex,f_noun_a,0,Word
rabínka,political,Words,"Exp 1:
Words",0.33333333333333337,1.3732131246511905,37,36,0.972972972972973,0.2980029654103851,1.6448816419693013,NA,rabínka,Rabbi (female),f,a,cz,noun,word_1747,1,1,sociolex,f_noun_a,0,Word
rabínka,valence,Words,"Exp 1:
Words",0.2571428571428571,0.9185300642829262,37,35,0.9459459459459459,-0.05632206781638632,1.2508890175891656,NA,rabínka,Rabbi (female),f,a,cz,noun,word_1747,1,1,sociolex,f_noun_a,0,Word
racek,gender,Words,"Exp 1:
Words",-0.3499999999999999,0.699816825850586,40,40,1,-0.43160939573773777,0.7627897827546427,PICTURE_220,racek,seagull,m,a,cz,noun,image_90,0,2,multipic,NA,0,Word
racek,location,Words,"Exp 1:
Words",-0.12195121951219505,1.0534496179509372,41,41,1,-0.24079160687326479,1.4233882496759183,PICTURE_220,racek,seagull,m,a,cz,noun,image_90,0,2,multipic,NA,0,Word
racek,political,Words,"Exp 1:
Words",-0.025000000000000022,0.6975230903263787,40,40,1,-0.018257811538031417,0.7430039367341686,PICTURE_220,racek,seagull,m,a,cz,noun,image_90,0,2,multipic,NA,0,Word
racek,valence,Words,"Exp 1:
Words",0.12195121951219505,0.8424702354154568,41,41,1,-0.10082922275159885,1.085148531210744,PICTURE_220,racek,seagull,m,a,cz,noun,image_90,0,2,multipic,NA,0,Word
racionální,gender,Words,"Exp 1:
Words",-0.3243243243243241,1.0015003759375245,37,37,1,-0.4067177974388264,1.2814287309393633,NA,racionální,rational,a,NA,cz,adjective,word_1748,NA,0,sociolex,other,0,Word
racionální,location,Words,"Exp 1:
Words",0.7837837837837837,1.0835931774306138,37,37,1,0.6136492208241465,1.404588975082375,NA,racionální,rational,a,NA,cz,adjective,word_1748,NA,0,sociolex,other,0,Word
racionální,political,Words,"Exp 1:
Words",-0.19999999999999987,1.471293948316563,35,35,1,-0.13899958912623814,1.7153420254184943,NA,racionální,rational,a,NA,cz,adjective,word_1748,NA,0,sociolex,other,0,Word
racionální,valence,Words,"Exp 1:
Words",1.2162162162162162,1.0835931774306138,37,37,1,0.9034180894293691,1.4191948945524644,NA,racionální,rational,a,NA,cz,adjective,word_1748,NA,0,sociolex,other,0,Word
radikální,gender,Words,"Exp 1:
Words",-0.5,1.3198240351921795,32,32,1,-0.529881743812792,1.6153378728957721,NA,radikální,radical,a,NA,cz,adjective,word_1749,NA,0,sociolex,other,0,Word
radikální,location,Words,"Exp 1:
Words",0.71875,1.5705839267507298,32,32,1,0.5667871825846041,1.7325805451053768,NA,radikální,radical,a,NA,cz,adjective,word_1749,NA,0,sociolex,other,0,Word
radikální,political,Words,"Exp 1:
Words",-0.8125,2.0230526279570364,32,32,1,-0.727991361276865,1.7913473722349802,NA,radikální,radical,a,NA,cz,adjective,word_1749,NA,0,sociolex,other,0,Word
radikální,valence,Words,"Exp 1:
Words",-1.15625,1.2210353882483664,32,32,1,-1.3676456326412874,1.3405552202209794,NA,radikální,radical,a,NA,cz,adjective,word_1749,NA,0,sociolex,other,0,Word
radnice,gender,Words,"Exp 1:
Words",-0.18604651162790706,1.0060723715681594,43,43,1,-0.21136252852802956,1.2738694658525849,NA,radnice,town hall,f,i,cz,noun,word_1751,NA,0,sociolex,f_noun_i,0,Word
radnice,location,Words,"Exp 1:
Words",1.5813953488372092,1.219534613412504,43,43,1,1.360999699556928,1.4970690918826575,NA,radnice,town hall,f,i,cz,noun,word_1751,NA,0,sociolex,f_noun_i,0,Word
radnice,political,Words,"Exp 1:
Words",0.5813953488372092,1.1176624871650418,43,43,1,0.6044443075782574,1.4791721023432702,NA,radnice,town hall,f,i,cz,noun,word_1751,NA,0,sociolex,f_noun_i,0,Word
radnice,valence,Words,"Exp 1:
Words",0.23255813953488375,0.7818540023963059,43,43,1,-0.11231605752690108,0.943212536600672,NA,radnice,town hall,f,i,cz,noun,word_1751,NA,0,sociolex,f_noun_i,0,Word
radost,gender,Words,"Exp 1:
Words",0.7200000000000001,0.9267014137272488,50,50,1,0.8520346224039039,1.160918191109046,NA,radost,joy,f,i,cz,noun,word_1752,NA,0,sociolex,f_noun_i,0,Word
radost,location,Words,"Exp 1:
Words",-0.2799999999999999,0.9267014137272488,50,50,1,-0.4113442637357903,1.2431162359531052,NA,radost,joy,f,i,cz,noun,word_1752,NA,0,sociolex,f_noun_i,0,Word
radost,political,Words,"Exp 1:
Words",-0.8,1.2453996981544782,50,50,1,-0.7488028622832272,1.4655254181467878,NA,radost,joy,f,i,cz,noun,word_1752,NA,0,sociolex,f_noun_i,0,Word
radost,valence,Words,"Exp 1:
Words",2.5306122448979593,0.7388628880563283,50,49,0.98,2.377668504867258,0.9067671117529363,NA,radost,joy,f,i,cz,noun,word_1752,NA,0,sociolex,f_noun_i,0,Word
rajče,gender,Words,"Exp 1:
Words",0.15584415584415579,0.7266530169014471,77,77,1,0.2445650502229691,0.8372248291748198,PICTURE_326,rajče,tomato,n,i,cz,noun,image_173,0,0,multipic,NA,0,Word
rajče,location,Words,"Exp 1:
Words",-1.2987012987012987,0.9328075204080796,77,77,1,-1.3712420309817213,1.3147735898729358,PICTURE_326,rajče,tomato,n,i,cz,noun,image_173,0,0,multipic,NA,0,Word
rajče,political,Words,"Exp 1:
Words",0.077922077922078,0.8700610046100172,77,77,1,0.12823296471210338,0.9623526091592,PICTURE_326,rajče,tomato,n,i,cz,noun,image_173,0,0,multipic,NA,0,Word
rajče,valence,Words,"Exp 1:
Words",0.6623376623376623,1.0464273758388534,77,77,1,0.39274628112320376,1.3562846727959679,PICTURE_326,rajče,tomato,n,i,cz,noun,image_173,0,0,multipic,NA,0,Word
rak,gender,Words,"Exp 1:
Words",-0.5128205128205128,0.8847180601095135,39,39,1,-0.6203782473930902,1.1972288234429718,PICTURE_378,rak,lobster,m,a,cz,noun,image_206,0,2,multipic,NA,0,Word
rak,location,Words,"Exp 1:
Words",-0.3589743589743589,1.0879042984027274,39,39,1,-0.5172546618492058,1.3225839997325557,PICTURE_378,rak,lobster,m,a,cz,noun,image_206,0,2,multipic,NA,0,Word
rak,political,Words,"Exp 1:
Words",-0.15384615384615388,0.6703675950928768,39,39,1,-0.10516982950281502,0.7937300551584247,PICTURE_378,rak,lobster,m,a,cz,noun,image_206,0,2,multipic,NA,0,Word
rak,valence,Words,"Exp 1:
Words",-0.1794871794871795,0.9139790067782241,39,39,1,-0.4957023523361891,1.2549129010060147,PICTURE_378,rak,lobster,m,a,cz,noun,image_206,0,2,multipic,NA,0,Word
raketa,gender,Words,"Exp 1:
Words",-0.6323529411764706,1.0495828846652677,68,68,1,-0.7372471421990127,1.3727837557939828,PICTURE_681,raketa,rocket,f,i,cz,noun,image_431,0,0,multipic,NA,0,Word
raketa,location,Words,"Exp 1:
Words",1.5882352941176472,1.0109149707758402,68,68,1,1.3885292859868403,1.3796930844756665,PICTURE_681,raketa,rocket,f,i,cz,noun,image_431,0,0,multipic,NA,0,Word
