item,age_PC1,age_PC2,age_PC3,n_known_age,age_mode,prop_mode,n_mode,0_6,07_17,18_30,31_50,51_65,66_80,81+,no age,image,multiple,word_czech,word_english,grammatical_gender,animacy,language,version,pos,item_ID,source
Francouzka,1.1511067851814556,-1.1186836343283821,0.7035883044490919,32,18-30,0.5193452380952381,1,0.008928571428571428,0.05059523809523809,0.5193452380952381,0.1130952380952381,0.040178571428571425,0.040178571428571425,0.008928571428571428,0.21875,NA,NA,Francouzka,French person (female),f,a,cz,words,noun,word_521,sociolex
František,-2.065472634547566,1.6606699995957106,0.659127286148779,35,no age,0.2857142857142857,1,0.04897959183673469,0.029931972789115642,0.08707482993197278,0.08707482993197278,0.11088435374149659,0.2251700680272109,0.12517006802721087,0.2857142857142857,NA,NA,František,František,m,a,cz,words,noun,word_523,sociolex
Indie,-0.7874777484489122,0.6115863452168622,-0.8823081283215769,35,no age,0.42857142857142855,1,0.026530612244897955,0.026530612244897955,0.12176870748299319,0.16938775510204082,0.055102040816326525,0.145578231292517,0.02653061224489796,0.42857142857142855,NA,NA,Indie,India,f,i,cz,words,noun,word_680,sociolex
Irsko,0.23563528749344045,0.19740255922902014,-2.6139674812393148,37,no age,0.6216216216216216,1,0.0038610038610038607,0.017374517374517374,0.12097812097812098,0.1615186615186615,0.06692406692406691,0.0038610038610038607,0.0038610038610038607,0.6216216216216216,NA,NA,Irsko,Ireland,n,i,cz,words,noun,word_699,sociolex
Irák,0.02862112404020756,0.5900408691540371,-2.3360612559260434,33,no age,0.6060606060606061,1,0.011904761904761904,0.027056277056277056,0.10281385281385282,0.13311688311688313,0.06998556998556998,0.024531024531024532,0.024531024531024532,0.6060606060606061,NA,NA,Irák,Iraq,m,i,cz,words,noun,word_698,sociolex
Itálie,0.09799854327905139,-0.26377012445170167,-0.48915219946071326,31,no age,0.3548387096774194,1,0.016129032258064516,0.07096774193548387,0.2403225806451613,0.1543010752688172,0.08978494623655915,0.07365591397849462,0,0.3548387096774194,NA,NA,Itálie,Italy,f,i,cz,words,noun,word_701,sociolex
Izrael,-1.594448099524976,0.1656939324551735,-1.0230265147483162,37,no age,0.3783783783783784,1,0.0386100386100386,0.016087516087516088,0.0341055341055341,0.17599742599742596,0.2390604890604891,0.058880308880308874,0.058880308880308874,0.3783783783783784,NA,NA,Izrael,Israel,m,i,cz,words,noun,word_702,sociolex
Jamajka,0.734897566234472,-0.2267117962166143,-1.8632994828568172,34,no age,0.5294117647058824,1,0,0.0392156862745098,0.2230392156862745,0.17892156862745098,0.022058823529411766,0.007352941176470588,0,0.5294117647058824,NA,NA,Jamajka,Jamaica,f,i,cz,words,noun,word_706,sociolex
Japonsko,-0.58583848186651,0.1598590744049526,-1.6112675268856589,37,no age,0.4864864864864865,1,0.0038610038610038607,0.030888030888030885,0.09395109395109394,0.18854568854568854,0.11196911196911195,0.0489060489060489,0.03539253539253539,0.4864864864864865,NA,NA,Japonsko,Japan,n,i,cz,words,noun,word_707,sociolex
Jaroslava,-4.347900632508119,2.2393597880896103,1.7895996610460883,34,66-80,0.35784313725490197,1,0,0,0,0.053921568627450976,0.22549019607843132,0.35784313725490197,0.18627450980392157,0.17647058823529413,NA,NA,Jaroslava,Jaroslava,f,a,cz,words,noun,word_709,sociolex
Jihlava,-1.0239291993798483,0.048988314214029785,-1.057629458256929,32,no age,0.40625,1,0.020089285714285712,0.020089285714285712,0.12425595238095238,0.12425595238095238,0.21800595238095238,0.05133928571428571,0.03571428571428571,0.40625,NA,NA,Jihlava,Jihlava,f,i,cz,words,noun,word_741,sociolex
Josef,-2.968567911368425,1.119172644658151,0.8042923916346473,29,66-80,0.2802134646962233,1,0.0049261083743842365,0.0049261083743842365,0.06182266009852217,0.1480295566502463,0.15952380952380954,0.2802134646962233,0.09917898193760265,0.2413793103448276,NA,NA,Josef,Josef,m,a,cz,words,noun,word_750,sociolex
Kanada,-0.013895105361465777,0.6261776723355817,-1.5136896944555926,35,no age,0.5142857142857142,1,0.025850340136054417,0.0401360544217687,0.14489795918367349,0.13537414965986397,0.0401360544217687,0.07823129251700679,0.021088435374149662,0.5142857142857142,NA,NA,Kanada,Canada,f,i,cz,words,noun,word_764,sociolex
Karlovy Vary,-1.3092732513934326,-0.3703341705332504,-1.3830511275513502,29,no age,0.41379310344827586,1,0.0049261083743842365,0.0049261083743842365,0.08251231527093596,0.19745484400656818,0.2261904761904762,0.053776683087027904,0.016420361247947456,0.41379310344827586,NA,NA,Karlovy Vary,Karlovy Vary,m,i,cz,words,noun,word_772,sociolex
Karolína,1.1984556189450506,-0.16730369016953095,0.3194937579157078,36,18-30,0.3461640211640212,1,0.11005291005291006,0.0869047619047619,0.3461640211640212,0.1285714285714286,0.026719576719576716,0.025793650793650796,0.025793650793650796,0.25,NA,NA,Karolína,Karolína,f,a,cz,words,noun,word_773,sociolex
Katar,-0.9416425997496893,-0.5258886786691339,-0.865774749752201,32,no age,0.34375,1,0.013392857142857142,0.04464285714285714,0.09412202380952382,0.26599702380952384,0.15141369047619047,0.06287202380952381,0.023809523809523808,0.34375,NA,NA,Katar,Qatar,m,i,cz,words,noun,word_774,sociolex
Kuba,0.7107762156964215,-0.08157670747931585,-1.1485664764284644,34,no age,0.4117647058823529,1,0.04901960784313725,0.13725490196078433,0.12254901960784312,0.2156862745098039,0.053921568627450976,0.00980392156862745,0,0.4117647058823529,NA,NA,Kuba,Cuba,a,i,cz,words,noun,word_904,sociolex
Kyjev,-1.5168658874490777,0.6956895506209245,-1.8520947179505196,51,no age,0.5294117647058824,1,0,0,0.00980392156862745,0.14869281045751634,0.17483660130718953,0.08660130718954247,0.05065359477124183,0.5294117647058824,NA,NA,Kyjev,Kiev,m,i,cz,words,noun,word_926,sociolex
Leopold,-2.705302784516765,2.2101630878827976,-0.13128600764249873,51,no age,0.4117647058823529,1,0.0196078431372549,0,0,0.065359477124183,0.11437908496732024,0.28104575163398693,0.10784313725490197,0.4117647058823529,NA,NA,Leopold,Leopold,m,a,cz,words,noun,word_956,sociolex
Liberec,0.1017812263981644,0.6915272466579807,-2.450646928499287,44,no age,0.6136363636363636,1,0.036255411255411256,0.03246753246753247,0.08928571428571429,0.10064935064935066,0.10443722943722945,0.013528138528138528,0.00974025974025974,0.6136363636363636,NA,NA,Liberec,Liberec,m,i,cz,words,noun,word_972,sociolex
Litva,0.09966071570235296,0.6211803557893043,-2.8922930180183397,36,no age,0.6666666666666666,1,0.007936507936507936,0.03571428571428571,0.04497354497354497,0.16534391534391535,0.05423280423280422,0.017195767195767195,0.007936507936507936,0.6666666666666666,NA,NA,Litva,Lithuania,f,i,cz,words,noun,word_991,sociolex
Londýn,0.20248251161080152,-1.2004046904794412,0.04652730232285197,36,18-30,0.3586640211640212,1,0.011904761904761904,0.01884920634920635,0.3586640211640212,0.2197751322751323,0.0808862433862434,0.036904761904761905,0.023015873015873014,0.25,NA,NA,Londýn,London,m,i,cz,words,noun,word_997,sociolex
Lotyšsko,0.3571511678516705,0.5553439451189519,-2.6149288856211013,36,no age,0.6388888888888888,1,0.011904761904761904,0.03968253968253968,0.09523809523809523,0.1507936507936508,0.03968253968253968,0.011904761904761904,0.011904761904761904,0.6388888888888888,NA,NA,Lotyšsko,Latvia,n,i,cz,words,noun,word_1000,sociolex
Madagaskar,0.909173715226736,0.4379195294264218,-1.1869779422263487,51,no age,0.49019607843137253,1,0.026844070961718015,0.07586367880485527,0.26867413632119513,0.036647992530345466,0.07096171802054155,0.0056022408963585435,0.025210084033613443,0.49019607843137253,NA,NA,Madagaskar,Madagascar,m,i,cz,words,noun,word_1019,sociolex
Marta,-0.41725597685338134,-0.049342387653154074,-1.5099778838042766,36,no age,0.4722222222222222,1,0.003968253968253968,0.010912698412698412,0.141468253968254,0.21322751322751324,0.0697089947089947,0.06276455026455026,0.025727513227513227,0.4722222222222222,NA,NA,Marta,Marta,f,a,cz,words,noun,word_1047,sociolex
Maďarsko,-1.00739061111629,-0.29683653054797504,-1.487816742635781,49,no age,0.42857142857142855,1,0.0058309037900874635,0.0058309037900874635,0.06773566569484937,0.2684159378036929,0.1357628765792031,0.026919339164237124,0.060932944606414,0.42857142857142855,NA,NA,Maďarsko,Hungary,n,i,cz,words,noun,word_1020,sociolex
Mexiko,-0.0954839908915746,-0.03253030297041278,-1.167060596363114,35,no age,0.42857142857142855,1,0.01292517006802721,0.055782312925170066,0.14625850340136057,0.2034013605442177,0.07959183673469387,0.017687074829931974,0.055782312925170066,0.42857142857142855,NA,NA,Mexiko,Mexico,n,i,cz,words,noun,word_1092,sociolex
Milada,-2.369472366067874,0.5760453421206793,-0.25559211485957334,46,no age,0.32608695652173914,1,0.006211180124223602,0.006211180124223602,0.03881987577639751,0.16925465838509315,0.20910973084886128,0.15476190476190477,0.08954451345755694,0.32608695652173914,NA,NA,Milada,Milada,f,a,cz,words,noun,word_1100,sociolex
Morava,-2.5434422771885,0.8183180719993133,0.2313989293689775,36,no age,0.2777777777777778,1,0.015873015873015872,0.015873015873015872,0.050595238095238096,0.1177248677248677,0.251984126984127,0.14087301587301587,0.1292989417989418,0.2777777777777778,NA,NA,Morava,Moravia,f,i,cz,words,noun,word_1148,sociolex
Moravan,-1.1708096119893654,0.20104222582566714,-1.8545915599234084,30,no age,0.5,1,0.0047619047619047615,0.010317460317460317,0.021428571428571425,0.2242063492063492,0.1353174603174603,0.0742063492063492,0.02976190476190476,0.5,NA,NA,Moravan,Moravian person (male),m,a,cz,words,noun,word_1149,sociolex
Moravanka,-1.5620087816181893,0.10697523412808452,0.4840962125360831,46,no age,0.2391304347826087,1,0.010559006211180125,0.014182194616977227,0.19353002070393377,0.1518633540372671,0.1699792960662526,0.12215320910973083,0.09860248447204968,0.2391304347826087,NA,NA,Moravanka,Moravian person (female),f,a,cz,words,noun,word_1150,sociolex
Moskva,-1.3551326082369188,1.1774742818150823,-1.438665916835949,33,no age,0.5151515151515151,1,0.008658008658008658,0.013708513708513708,0.04401154401154401,0.08441558441558442,0.1601731601731602,0.08441558441558442,0.08946608946608947,0.5151515151515151,NA,NA,Moskva,Moscow,f,i,cz,words,noun,word_1153,sociolex
New York,0.9745861340166762,-1.1536409806304893,0.1194752585838184,49,18-30,0.43488824101068996,1,0.009718172983479106,0.030126336248785225,0.43488824101068996,0.20359572400388723,0.009718172983479106,0.0029154518950437317,0.043731778425655975,0.2653061224489796,NA,NA,New York,New York,m,i,cz,words,noun,word_1278,sociolex
Nigérie,0.8794284796985018,-0.0020210136263407556,-1.3974933684465642,29,no age,0.4482758620689655,1,0.07676518883415435,0.06527093596059114,0.18596059113300495,0.19170771756978652,0.02216748768472906,0.0049261083743842365,0.0049261083743842365,0.4482758620689655,NA,NA,Nigérie,Nigeria,f,i,cz,words,noun,word_1285,sociolex
Nový Zéland,0.48757594853932573,-0.6834422945213551,-1.774496395528662,33,no age,0.48484848484848486,1,0,0.015151515151515152,0.2196969696969697,0.25,0.022727272727272728,0.007575757575757576,0,0.48484848484848486,NA,NA,Nový Zéland,New Zealand,m,i,cz,words,noun,word_1300,sociolex
Němec,-1.007173039794261,-0.8802123758434559,-1.4477320402839073,29,no age,0.3793103448275862,1,0.014778325123152709,0.014778325123152709,0.04926108374384236,0.35385878489326766,0.12972085385878487,0.043513957307060744,0.014778325123152709,0.3793103448275862,NA,NA,Němec,German person (male),m,a,cz,words,noun,word_1244,sociolex
Německo,-0.2880397738268732,0.6479358509082525,-2.230231469183425,30,no age,0.6,1,0,0.016666666666666666,0.10555555555555556,0.10555555555555556,0.10555555555555556,0.03333333333333333,0.03333333333333333,0.6,NA,NA,Německo,Germany,n,i,cz,words,noun,word_1245,sociolex
Němka,0.09773863711593245,-0.023146339082707454,-1.189990707848801,32,no age,0.4375,1,0.023809523809523808,0.06026785714285714,0.18526785714285715,0.1279761904761905,0.1279761904761905,0.018601190476190476,0.018601190476190476,0.4375,NA,NA,Němka,German person (female),f,a,cz,words,noun,word_1246,sociolex
Olomouc,-0.1596059929056536,0.45334345822212185,-1.2281353231413545,34,no age,0.47058823529411764,1,0.012605042016806721,0.03711484593837535,0.14740896358543418,0.18172268907563027,0.0273109243697479,0.056722689075630245,0.0665266106442577,0.47058823529411764,NA,NA,Olomouc,Olomouc,f,i,cz,words,noun,word_1355,sociolex
Ostrava,-1.1112437817014849,-0.08541869924618209,-1.9681292737081222,31,no age,0.4838709677419355,1,0.03225806451612903,0,0.04301075268817204,0.16666666666666666,0.24193548387096775,0.02150537634408602,0.01075268817204301,0.4838709677419355,NA,NA,Ostrava,Ostrava,f,i,cz,words,noun,word_1394,sociolex
Pardubice,-0.3875310788075916,-0.2686534610402497,-1.2934652784175291,36,no age,0.4166666666666667,1,0.01746031746031746,0.04523809523809524,0.10310846560846561,0.26283068783068786,0.08227513227513227,0.03968253968253968,0.03273809523809524,0.4166666666666667,NA,NA,Pardubice,Pardubice,f,i,cz,words,noun,word_1426,sociolex
Paříž,0.9342212782721849,-0.16738796414895163,-1.251317600441157,44,no age,0.4772727272727273,1,0.006493506493506493,0.03376623376623377,0.31861471861471863,0.11406926406926407,0.02316017316017316,0.015584415584415584,0.01103896103896104,0.4772727272727273,NA,NA,Paříž,Paris,f,i,cz,words,noun,word_1428,sociolex
Peking,0.3744609694016936,-0.5567956994752957,-1.777381069054203,29,no age,0.4827586206896552,1,0.0049261083743842365,0.02216748768472906,0.18308702791461415,0.26929392446633826,0.016420361247947456,0.0049261083743842365,0.016420361247947456,0.4827586206896552,NA,NA,Peking,Beijing,m,i,cz,words,noun,word_1452,sociolex
Plzeň,-0.3032920956568978,0.11099507689725319,-1.0603261286016665,37,no age,0.43243243243243246,1,0.015444015444015443,0.02445302445302445,0.1956241956241956,0.11679536679536678,0.13481338481338478,0.031209781209781205,0.04922779922779923,0.43243243243243246,NA,NA,Plzeň,Pilsen,f,i,cz,words,noun,word_1511,sociolex
Polka,-0.16300533068013598,-0.5769667393496627,-0.007362608354533285,54,no age,0.2777777777777778,1,0.018518518518518514,0.04629629629629629,0.27777777777777773,0.17592592592592593,0.11111111111111113,0.06481481481481481,0.027777777777777773,0.2777777777777778,NA,NA,Polka,Polish person (female),f,a,cz,words,noun,word_1556,sociolex
Polsko,-0.9071707071574259,1.0729421202455987,-2.172932497502137,33,no age,0.6060606060606061,1,0.004329004329004329,0.01038961038961039,0.05584415584415584,0.05584415584415584,0.16190476190476188,0.07099567099567099,0.03463203463203463,0.6060606060606061,NA,NA,Polsko,Poland,n,i,cz,words,noun,word_1557,sociolex
Polák,-0.36785700710152264,0.5329339078221292,-2.487199890349327,43,no age,0.6046511627906976,1,0.013289036544850497,0.02104097452934662,0.0326688815060908,0.20321151716500555,0.05592469545957918,0.05592469545957918,0.013289036544850497,0.6046511627906976,NA,NA,Polák,Polish person (male),m,a,cz,words,noun,word_1546,sociolex
Praha,1.0284847001236126,-1.3586841387275508,-0.31356664593270234,43,18-30,0.41495016611295676,1,0.0079734219269103,0.027353266888150606,0.41495016611295676,0.21727574750830567,0.023477297895902548,0.0033222591362126242,0.0033222591362126242,0.3023255813953488,NA,NA,Praha,Prague,f,i,cz,words,noun,word_1614,sociolex
Rakousko,-0.26341482684684175,0.6662098444533601,-2.1992471059254153,36,no age,0.5833333333333334,1,0.015873015873015872,0.015873015873015872,0.0630952380952381,0.20198412698412702,0.021428571428571425,0.0492063492063492,0.049206349206349205,0.5833333333333334,NA,NA,Rakousko,Austria,n,i,cz,words,noun,word_1755,sociolex
Rakušan,-0.6051448638989195,-0.5874496938482207,-0.7927976834016237,35,no age,0.34285714285714286,1,0.02040816326530612,0.025170068027210883,0.163265306122449,0.2370748299319728,0.1370748299319728,0.04183673469387754,0.03231292517006802,0.34285714285714286,NA,NA,Rakušan,Austrian person (male),m,a,cz,words,noun,word_1757,sociolex
Rakušanka,0.5284691547442797,-0.17065895186175054,-2.251554157667169,30,no age,0.5666666666666667,1,0.0047619047619047615,0.015873015873015872,0.17698412698412697,0.21031746031746032,0.015873015873015872,0.0047619047619047615,0.0047619047619047615,0.5666666666666667,NA,NA,Rakušanka,Austrian person (female),f,a,cz,words,noun,word_1758,sociolex
Rudolf,-2.208756141344853,0.5666703173566965,-0.21097794641911446,31,no age,0.3225806451612903,1,0,0.03225806451612903,0.04301075268817204,0.13978494623655915,0.24193548387096772,0.11827956989247311,0.1021505376344086,0.3225806451612903,NA,NA,Rudolf,Rudolf,m,a,cz,words,noun,word_1833,sociolex
Rumunsko,-1.1482145146826166,0.17842962925236452,-1.5348117703600483,37,no age,0.4594594594594595,1,0.007722007722007721,0.03474903474903475,0.03474903474903475,0.18564993564993565,0.18564993564993565,0.050514800514800506,0.0415057915057915,0.4594594594594595,NA,NA,Rumunsko,Romania,n,i,cz,words,noun,word_1837,sociolex
Rus,-1.775395641791592,-0.2575002522206078,-0.6085857481284518,37,no age,0.32432432432432434,1,0.007722007722007721,0.013127413127413128,0.07393822393822394,0.22934362934362928,0.2023166023166023,0.12123552123552124,0.02799227799227799,0.32432432432432434,NA,NA,Rus,Russian person (male),m,a,cz,words,noun,word_1838,sociolex
Ruska,0.1680306685885749,-0.7549853629917904,-0.9908622274890403,31,no age,0.3870967741935484,1,0.004608294930875576,0.03364055299539171,0.25407066052227345,0.1895545314900154,0.10890937019969278,0.01751152073732719,0.004608294930875576,0.3870967741935484,NA,NA,Ruska,Russian person (female),f,a,cz,words,noun,word_1839,sociolex
Rusko,-1.575311869243212,0.6360962878148657,-1.2244587572707193,51,no age,0.45098039215686275,1,0.011204481792717087,0.011204481792717087,0.03734827264239029,0.1549953314659197,0.16806722689075634,0.11251167133520076,0.05368814192343603,0.45098039215686275,NA,NA,Rusko,Russia,n,i,cz,words,noun,word_1840,sociolex
Saúdská Arábie,-0.20120369380159125,-0.621379900084694,-2.287363737420345,33,no age,0.5151515151515151,1,0.00505050505050505,0.00505050505050505,0.08181818181818182,0.3242424242424242,0.051515151515151514,0.011111111111111112,0.006060606060606061,0.5151515151515151,NA,NA,Saúdská Arábie,Saudi Arabia,f,i,cz,words,noun,word_1871,sociolex
Severní Amerika,-0.019993859268229473,-0.06720366000260278,-1.591289139593518,37,no age,0.4864864864864865,1,0.007722007722007721,0.03474903474903475,0.16312741312741313,0.17664092664092665,0.08204633204633205,0.0415057915057915,0.007722007722007721,0.4864864864864865,NA,NA,Severní Amerika,North America,f,i,cz,words,noun,word_1901,sociolex
Slezan,-1.5467809450966477,0.17813000709198945,-1.461513590160402,29,no age,0.4482758620689655,1,0.0049261083743842365,0.0049261083743842365,0.030788177339901475,0.19458128078817732,0.19458128078817732,0.07389162561576354,0.0480295566502463,0.4482758620689655,NA,NA,Slezan,Silesian person (male),m,a,cz,words,noun,word_1961,sociolex
Slezanka,-1.2695309492077418,0.6634062365839775,-0.45223483424400157,31,no age,0.3870967741935484,1,0.009216589861751152,0.009216589861751152,0.1543778801843318,0.10599078341013825,0.1328725038402458,0.1328725038402458,0.06835637480798772,0.3870967741935484,NA,NA,Slezanka,Silesian person (female),f,a,cz,words,noun,word_1962,sociolex
Slezsko,-1.6903257503120779,0.8937263453694049,-1.2522320578485377,51,no age,0.47058823529411764,1,0.011204481792717087,0.011204481792717087,0.030812324929971983,0.1157796451914099,0.1811391223155929,0.13211951447245568,0.04715219421101774,0.47058823529411764,NA,NA,Slezsko,Silesia,n,i,cz,words,noun,word_1963,sociolex
Slovenka,0.6034512590510597,-0.46398497613925155,-1.2631691346878733,36,no age,0.4444444444444444,1,0.007936507936507936,0.03571428571428571,0.26488095238095233,0.18154761904761904,0.04265873015873015,0.01488095238095238,0.007936507936507936,0.4444444444444444,NA,NA,Slovenka,Slovak person (female),f,a,cz,words,noun,word_1970,sociolex
Slovensko,-0.7430819804282339,0.6685801596909868,-0.7733639644806652,36,no age,0.4166666666666667,1,0.01984126984126984,0.056878306878306875,0.1078042328042328,0.14715608465608468,0.0916005291005291,0.10548941798941798,0.054563492063492064,0.4166666666666667,NA,NA,Slovensko,Slovakia,n,i,cz,words,noun,word_1971,sociolex
Slovinsko,0.46144278253998655,-0.5539940835699902,-1.9620212767570422,30,no age,0.5,1,0.016666666666666666,0.016666666666666666,0.175,0.275,0.008333333333333333,0.008333333333333333,0,0.5,NA,NA,Slovinsko,Slovenia,n,i,cz,words,noun,word_1974,sociolex
Slovák,0.19468168973283806,-0.3266967015874123,-0.6844918297993119,35,no age,0.37142857142857144,1,0.024489795918367342,0.03877551020408162,0.2587755102040816,0.15877551020408165,0.0873469387755102,0.030204081632653056,0.030204081632653056,0.37142857142857144,NA,NA,Slovák,Slovak person (male),m,a,cz,words,noun,word_1969,sociolex
Sofie,1.1870414908590703,0.41697628461504604,0.4788448611681732,48,no age,0.25,1,0.10714285714285719,0.19047619047619047,0.2321428571428571,0.11408730158730161,0.03769841269841269,0.03769841269841269,0.030753968253968245,0.25,NA,NA,Sofie,Sofie,f,a,cz,words,noun,word_2011,sociolex
Somálsko,0.29239341302065075,1.240416632734976,-0.9763233888660844,35,no age,0.42857142857142855,1,0.14081632653061224,0.1098639455782313,0.07653061224489795,0.06700680272108844,0.10510204081632654,0.059863945578231284,0.012244897959183673,0.42857142857142855,NA,NA,Somálsko,Somalia,n,i,cz,words,noun,word_2015,sociolex
Teodor,0.688174995689328,1.2738585398435611,-0.05895206922100204,35,no age,0.3142857142857143,1,0.1782312925170068,0.15918367346938778,0.11156462585034013,0.07346938775510205,0.07346938775510203,0.06394557823129252,0.025850340136054417,0.3142857142857143,NA,NA,Teodor,Teodor,m,a,cz,words,noun,word_2206,sociolex
Turecko,-0.42233603302997036,1.3234268802065818,-2.3699791767334775,33,no age,0.6363636363636364,1,0.03463203463203463,0.00937950937950938,0.05483405483405483,0.06998556998556998,0.09523809523809523,0.049783549783549784,0.049783549783549784,0.6363636363636364,NA,NA,Turecko,Turkey (country),n,i,cz,words,noun,word_2275,sociolex
USA,0.6972226325840495,-0.6730795231234064,-0.4939183705675668,46,no age,0.32608695652173914,1,0.02795031055900621,0.08592132505175984,0.2489648033126294,0.2525879917184265,0.017080745341614904,0.013457556935817806,0.02795031055900621,0.32608695652173914,NA,NA,USA,USA,f,i,cz,words,noun,word_2324,sociolex
Ukrajina,-1.3904000587648082,0.46863525883051066,-1.5836173085722267,51,no age,0.49019607843137253,1,0,0.004901960784313725,0.04411764705882353,0.16176470588235295,0.1650326797385621,0.0915032679738562,0.04248366013071895,0.49019607843137253,NA,NA,Ukrajina,Ukraine,f,i,cz,words,noun,word_2299,sociolex
Varšava,-0.3784993521140905,0.1535107997926593,-1.6735017637114846,42,no age,0.5,1,0,0.023809523809523808,0.12301587301587302,0.1706349206349206,0.11111111111111109,0.011904761904761904,0.05952380952380952,0.5,NA,NA,Varšava,Warsaw,f,i,cz,words,noun,word_2366,sociolex
Vatikán,-3.8225325605049427,2.0775634218543235,1.5232805341649354,30,66-80,0.28055555555555556,1,0,0.005555555555555555,0.013888888888888888,0.08055555555555556,0.19722222222222224,0.28055555555555556,0.2222222222222222,0.2,NA,NA,Vatikán,Vatican,m,i,cz,words,noun,word_2367,sociolex
Velikonoce,-1.124078240572842,1.5253132536255756,0.23761335509802442,35,no age,0.3142857142857143,1,0.08061224489795919,0.10442176870748297,0.06870748299319726,0.04251700680272108,0.16632653061224492,0.1306122448979592,0.09251700680272108,0.3142857142857143,NA,NA,Velikonoce,Easter,f,i,cz,words,noun,word_2390,sociolex
Velká Británie,-0.23417762142197407,-0.06532462097554595,0.0049732632374907895,36,no age,0.3055555555555556,1,0.01884920634920635,0.052182539682539685,0.2544973544973545,0.15033068783068784,0.08551587301587302,0.07857142857142857,0.054497354497354496,0.3055555555555556,NA,NA,Velká Británie,Great Britain,f,i,cz,words,noun,word_2392,sociolex
Vietnam,-0.8702627593009156,0.48479667481760774,-1.2709013090036958,32,no age,0.46875,1,0.008928571428571428,0.008928571428571428,0.1287202380952381,0.1130952380952381,0.14955357142857142,0.06101190476190475,0.06101190476190475,0.46875,NA,NA,Vietnam,Vietnam,m,i,cz,words,noun,word_2427,sociolex
Viktorie,1.525092489308785,0.6270619839093691,0.8943589126295156,35,18-30,0.27448979591836736,1,0.10306122448979592,0.2316326530612245,0.27448979591836736,0.06020408163265305,0.024489795918367342,0.053061224489795916,0.024489795918367342,0.22857142857142856,NA,NA,Viktorie,Viktorie,f,a,cz,words,noun,word_2428,sociolex
Vladimír,-2.725189042641918,0.5937405383234255,0.020543835556795235,35,no age,0.2857142857142857,1,0.008163265306122448,0.02816326530612245,0.013877551020408163,0.1353061224489796,0.2829251700680272,0.1686394557823129,0.0772108843537415,0.2857142857142857,NA,NA,Vladimír,Vladimír,m,a,cz,words,noun,word_2440,sociolex
Vánoce,1.5018188932528387,2.045444767494159,-0.9765167034220597,30,no age,0.43333333333333335,1,0.27182539682539686,0.13849206349206347,0.07182539682539682,0.02738095238095238,0.019047619047619046,0.019047619047619046,0.019047619047619046,0.43333333333333335,NA,NA,Vánoce,Christmas,f,i,cz,words,noun,word_2360,sociolex
Vídeň,0.044855839549016174,0.10970647918488868,-0.5392754095501051,37,no age,0.3783783783783784,1,0.015444015444015443,0.05148005148005148,0.22805662805662807,0.15373230373230373,0.06364221364221365,0.027606177606177604,0.08166023166023166,0.3783783783783784,NA,NA,Vídeň,Vienna,f,i,cz,words,noun,word_2424,sociolex
Věra,-2.8529268041256404,0.8056979156435409,0.09571675957831806,51,no age,0.29411764705882354,1,0.008403361344537815,0.008403361344537815,0.018207282913165267,0.15219421101774042,0.22408963585434177,0.22408963585434177,0.07049486461251167,0.29411764705882354,NA,NA,Věra,Věra,f,a,cz,words,noun,word_2401,sociolex
Zlín,-1.0259141313332452,0.39413913668966816,-2.166589548533666,44,no age,0.5454545454545454,1,0.012987012987012986,0.018668831168831168,0.018668831168831168,0.14366883116883117,0.20048701298701302,0.03571428571428571,0.02435064935064935,0.5454545454545454,NA,NA,Zlín,Zlín,m,i,cz,words,noun,word_2653,sociolex
abstinovat,-0.23042150660195257,-0.6820770591958297,-0.20428984490120805,37,no age,0.2702702702702703,1,0.04054054054054054,0.05405405405405406,0.21576576576576575,0.2225225225225225,0.12792792792792793,0.03783783783783783,0.03108108108108108,0.2702702702702703,NA,NA,abstinovat,to abstain,NA,NA,cz,words,verb,word_1,sociolex
aerobik,1.982108689438846,-0.8211957888070284,1.4104524340825868,36,07-17,0.325,1,0.0287037037037037,0.325,0.3111111111111111,0.19074074074074074,0.03333333333333333,0,0,0.1111111111111111,NA,NA,aerobik,aerobics,m,i,cz,words,noun,word_6,sociolex
agresivita,0.8094944210377657,-0.7764741207135223,0.018875628614654034,31,18-30,0.27073732718894006,1,0.039554531490015366,0.13095238095238096,0.27073732718894006,0.20622119815668202,0.07450076804915513,0.015360983102918587,0.004608294930875576,0.25806451612903225,NA,NA,agresivita,aggression,f,i,cz,words,noun,word_9,sociolex
agresivní,0.049681288503865204,-0.9626959903178747,0.6152902472520558,36,18-30,0.3032407407407407,1,0.05092592592592592,0.057870370370370364,0.3032407407407407,0.2384259259259259,0.09490740740740741,0.032407407407407406,0.05555555555555555,0.16666666666666666,NA,NA,agresivní,aggressive,a,NA,cz,words,adjective,word_10,sociolex
aids,0.7294837417014519,-1.7402301976693275,0.4000022351082125,51,18-30,0.4472455648926237,1,0.0028011204481792717,0.03874883286647992,0.4472455648926237,0.21685340802987862,0.08286647992530345,0.007703081232492997,0.007703081232492997,0.19607843137254902,NA,NA,aids,AIDS,m,i,cz,words,noun,word_11,sociolex
akademie,-0.44357299977585934,-1.11196656709631,0.7163737457463234,33,18-30,0.305050505050505,1,0.030303030303030304,0.0404040404040404,0.305050505050505,0.2292929292929293,0.13838383838383841,0.06767676767676768,0.03737373737373737,0.15151515151515152,NA,NA,akademie,academy,f,i,cz,words,noun,word_12,sociolex
