item,image,multiple,word_czech,word_english,semantic_category,grammatical_gender,animacy,language,version,pos,item_ID,role_noun,animal_person,source,pos_category
zub,PICTURE_569,1,zub,tooth,body,m,i,cz,words,noun,image_346,0,0,multipic,NA
obočí,PICTURE_578,1,obočí,eyebrow,body,n,i,cz,words,noun,image_355,0,0,multipic,NA
brada,PICTURE_006,1,brada,chin,body,f,i,cz,words,noun,image_372,0,0,multipic,NA
pupínek,PICTURE_700,1,pupínek,spot (pimple),body,m,i,cz,words,noun,image_447,0,0,multipic,NA
vrásky,PICTURE_701,1,vrásky,wrinkles (skin),body,!,i,cz,words,noun,image_448,0,0,multipic,NA
noha,PICTURE_008,1,noha,leg,body,f,i,cz,words,noun,image_483,0,0,multipic,NA
srdce,PICTURE_083,1,srdce,heart,body,n,i,cz,words,noun,image_487,0,0,multipic,NA
ústa,PICTURE_091,1,ústa,mouth,body,!,i,cz,words,noun,image_495,0,0,multipic,NA
PICTURE_100,PICTURE_100,1,nos,nose,body,m,i,cz,colour,noun,image_2,0,0,multipic,NA
PICTURE_102,PICTURE_102,1,vlasy,hair,body,!,i,cz,colour,noun,image_4,0,0,multipic,NA
PICTURE_112,PICTURE_112,1,plíce,lung,body,!,i,cz,colour,noun,image_13,0,0,multipic,NA
PICTURE_118,PICTURE_118,1,rána,cut (wound),body,f,i,cz,colour,noun,image_19,0,0,multipic,NA
PICTURE_159,PICTURE_159,1,vousy,beard,body,!,i,cz,colour,noun,image_48,0,0,multipic,NA
PICTURE_169,PICTURE_169,1,záda,back (body part),body,!,i,cz,colour,noun,image_56,0,0,multipic,NA
PICTURE_020,PICTURE_020,1,kostra,skeleton,body,f,i,cz,colour,noun,image_78,0,0,multipic,NA
PICTURE_205,PICTURE_205,1,kotník,ankle,body,m,i,cz,colour,noun,image_81,0,0,multipic,NA
PICTURE_207,PICTURE_207,1,jizva,scar,body,f,i,cz,colour,noun,image_82,0,0,multipic,NA
PICTURE_210,PICTURE_210,1,bradavka,nipple,body,f,i,cz,colour,noun,image_86,0,0,multipic,NA
PICTURE_222,PICTURE_222,1,koleno,knee,body,n,i,cz,colour,noun,image_92,0,0,multipic,NA
PICTURE_231,PICTURE_231,1,prso,chest,body,n,i,cz,colour,noun,image_99,0,0,multipic,NA
PICTURE_024,PICTURE_024,1,kost,bone,body,f,i,cz,colour,noun,image_107,0,0,multipic,NA
PICTURE_241,PICTURE_241,1,oko,eye,body,n,i,cz,colour,noun,image_109,0,0,multipic,NA
PICTURE_247,PICTURE_247,1,mozek,brain,body,m,i,cz,colour,noun,image_114,0,0,multipic,NA
PICTURE_264,PICTURE_264,1,ruka,hand,body,f,i,cz,colour,noun,image_125,0,0,multipic,NA
PICTURE_289,PICTURE_289,1,nehet,nail (finger),body,m,i,cz,colour,noun,image_144,0,0,multipic,NA
PICTURE_035,PICTURE_035,1,ucho,ear,body,n,i,cz,colour,noun,image_188,0,0,multipic,NA
PICTURE_408,PICTURE_408,1,ukazováček,finger,body,m,i,cz,colour,noun,image_227,0,0,multipic,NA
PICTURE_411,PICTURE_411,1,pěst,fist,body,f,i,cz,colour,noun,image_230,0,0,multipic,NA
PICTURE_438,PICTURE_438,1,palec,thumb,body,m,i,cz,colour,noun,image_248,0,0,multipic,NA
PICTURE_455,PICTURE_455,1,chodidlo,foot,body,n,i,cz,colour,noun,image_260,0,0,multipic,NA
PICTURE_473,PICTURE_473,1,paže,arm,body,f,i,cz,colour,noun,image_274,0,0,multipic,NA
PICTURE_494,PICTURE_494,1,knír,moustache,body,m,i,cz,colour,noun,image_288,0,0,multipic,NA
PICTURE_005,PICTURE_005,1,rameno,shoulder,body,n,i,cz,colour,noun,image_292,0,0,multipic,NA
PICTURE_503,PICTURE_503,1,jazyk,tongue,body,m,i,cz,colour,noun,image_296,0,0,multipic,NA
PICTURE_510,PICTURE_510,1,obličej,face,body,m,i,cz,colour,noun,image_302,0,0,multipic,NA
PICTURE_513,PICTURE_513,1,rty,lips,body,!,i,cz,colour,noun,image_303,0,0,multipic,NA
PICTURE_056,PICTURE_056,1,loket,elbow,body,m,i,cz,colour,noun,image_337,0,0,multipic,NA
PICTURE_569,PICTURE_569,1,zub,tooth,body,m,i,cz,colour,noun,image_346,0,0,multipic,NA
PICTURE_578,PICTURE_578,1,obočí,eyebrow,body,n,i,cz,colour,noun,image_355,0,0,multipic,NA
PICTURE_006,PICTURE_006,1,brada,chin,body,f,i,cz,colour,noun,image_372,0,0,multipic,NA
PICTURE_700,PICTURE_700,1,pupínek,spot (pimple),body,m,i,cz,colour,noun,image_447,0,0,multipic,NA
PICTURE_701,PICTURE_701,1,vrásky,wrinkles (skin),body,!,i,cz,colour,noun,image_448,0,0,multipic,NA
PICTURE_008,PICTURE_008,1,noha,leg,body,f,i,cz,colour,noun,image_483,0,0,multipic,NA
PICTURE_083,PICTURE_083,1,srdce,heart,body,n,i,cz,colour,noun,image_487,0,0,multipic,NA
PICTURE_091,PICTURE_091,1,ústa,mouth,body,!,i,cz,colour,noun,image_495,0,0,multipic,NA
PICTURE_100,PICTURE_100,1,nos,nose,body,m,i,cz,gray,noun,image_2,0,0,multipic,NA
PICTURE_102,PICTURE_102,1,vlasy,hair,body,!,i,cz,gray,noun,image_4,0,0,multipic,NA
PICTURE_112,PICTURE_112,1,plíce,lung,body,!,i,cz,gray,noun,image_13,0,0,multipic,NA
PICTURE_118,PICTURE_118,1,rána,cut (wound),body,f,i,cz,gray,noun,image_19,0,0,multipic,NA
PICTURE_159,PICTURE_159,1,vousy,beard,body,!,i,cz,gray,noun,image_48,0,0,multipic,NA
PICTURE_169,PICTURE_169,1,záda,back (body part),body,!,i,cz,gray,noun,image_56,0,0,multipic,NA
PICTURE_020,PICTURE_020,1,kostra,skeleton,body,f,i,cz,gray,noun,image_78,0,0,multipic,NA
PICTURE_205,PICTURE_205,1,kotník,ankle,body,m,i,cz,gray,noun,image_81,0,0,multipic,NA
PICTURE_207,PICTURE_207,1,jizva,scar,body,f,i,cz,gray,noun,image_82,0,0,multipic,NA
PICTURE_210,PICTURE_210,1,bradavka,nipple,body,f,i,cz,gray,noun,image_86,0,0,multipic,NA
PICTURE_222,PICTURE_222,1,koleno,knee,body,n,i,cz,gray,noun,image_92,0,0,multipic,NA
PICTURE_231,PICTURE_231,1,prso,chest,body,n,i,cz,gray,noun,image_99,0,0,multipic,NA
PICTURE_024,PICTURE_024,1,kost,bone,body,f,i,cz,gray,noun,image_107,0,0,multipic,NA
PICTURE_241,PICTURE_241,1,oko,eye,body,n,i,cz,gray,noun,image_109,0,0,multipic,NA
PICTURE_247,PICTURE_247,1,mozek,brain,body,m,i,cz,gray,noun,image_114,0,0,multipic,NA
PICTURE_264,PICTURE_264,1,ruka,hand,body,f,i,cz,gray,noun,image_125,0,0,multipic,NA
PICTURE_289,PICTURE_289,1,nehet,nail (finger),body,m,i,cz,gray,noun,image_144,0,0,multipic,NA
PICTURE_035,PICTURE_035,1,ucho,ear,body,n,i,cz,gray,noun,image_188,0,0,multipic,NA
PICTURE_408,PICTURE_408,1,ukazováček,finger,body,m,i,cz,gray,noun,image_227,0,0,multipic,NA
PICTURE_411,PICTURE_411,1,pěst,fist,body,f,i,cz,gray,noun,image_230,0,0,multipic,NA
PICTURE_438,PICTURE_438,1,palec,thumb,body,m,i,cz,gray,noun,image_248,0,0,multipic,NA
PICTURE_455,PICTURE_455,1,chodidlo,foot,body,n,i,cz,gray,noun,image_260,0,0,multipic,NA
PICTURE_473,PICTURE_473,1,paže,arm,body,f,i,cz,gray,noun,image_274,0,0,multipic,NA
PICTURE_494,PICTURE_494,1,knír,moustache,body,m,i,cz,gray,noun,image_288,0,0,multipic,NA
PICTURE_005,PICTURE_005,1,rameno,shoulder,body,n,i,cz,gray,noun,image_292,0,0,multipic,NA
PICTURE_503,PICTURE_503,1,jazyk,tongue,body,m,i,cz,gray,noun,image_296,0,0,multipic,NA
PICTURE_510,PICTURE_510,1,obličej,face,body,m,i,cz,gray,noun,image_302,0,0,multipic,NA
PICTURE_513,PICTURE_513,1,rty,lips,body,!,i,cz,gray,noun,image_303,0,0,multipic,NA
PICTURE_056,PICTURE_056,1,loket,elbow,body,m,i,cz,gray,noun,image_337,0,0,multipic,NA
PICTURE_569,PICTURE_569,1,zub,tooth,body,m,i,cz,gray,noun,image_346,0,0,multipic,NA
PICTURE_578,PICTURE_578,1,obočí,eyebrow,body,n,i,cz,gray,noun,image_355,0,0,multipic,NA
PICTURE_006,PICTURE_006,1,brada,chin,body,f,i,cz,gray,noun,image_372,0,0,multipic,NA
PICTURE_700,PICTURE_700,1,pupínek,spot (pimple),body,m,i,cz,gray,noun,image_447,0,0,multipic,NA
PICTURE_701,PICTURE_701,1,vrásky,wrinkles (skin),body,!,i,cz,gray,noun,image_448,0,0,multipic,NA
PICTURE_008,PICTURE_008,1,noha,leg,body,f,i,cz,gray,noun,image_483,0,0,multipic,NA
PICTURE_083,PICTURE_083,1,srdce,heart,body,n,i,cz,gray,noun,image_487,0,0,multipic,NA
PICTURE_091,PICTURE_091,1,ústa,mouth,body,!,i,cz,gray,noun,image_495,0,0,multipic,NA
župan,PICTURE_014,1,župan,dressing gown,clothing,m,i,cz,words,noun,image_33,0,0,multipic,NA
kravata,PICTURE_161,1,kravata,tie (clothing),clothing,f,i,cz,words,noun,image_51,0,0,multipic,NA
pásek,PICTURE_165,1,pásek,belt,clothing,m,i,cz,words,noun,image_54,0,0,multipic,NA
tkanička,PICTURE_167,1,tkanička,lace (shoes),clothing,f,i,cz,words,noun,image_55,0,0,multipic,NA
sukně,PICTURE_199,1,sukně,skirt,clothing,f,i,cz,words,noun,image_77,0,0,multipic,NA
zip,PICTURE_223,1,zip,zip,clothing,m,i,cz,words,noun,image_93,0,0,multipic,NA
podpatek,PICTURE_266,1,podpatek,heel (shoe),clothing,m,i,cz,words,noun,image_127,0,0,multipic,NA
plášť,PICTURE_275,1,plášť,cape,clothing,m,i,cz,words,noun,image_134,0,0,multipic,NA
paruka,PICTURE_277,1,paruka,wig,clothing,f,i,cz,words,noun,image_135,0,0,multipic,NA
koruna,PICTURE_032,1,koruna,crown,clothing,f,i,cz,words,noun,image_169,0,0,multipic,NA
helma,PICTURE_327,1,helma,helmet,clothing,f,i,cz,words,noun,image_174,0,0,multipic,NA
podprsenka,PICTURE_331,1,podprsenka,bra,clothing,f,i,cz,words,noun,image_176,0,0,multipic,NA
tričko,PICTURE_353,1,tričko,T-shirt,clothing,n,i,cz,words,noun,image_191,0,0,multipic,NA
kabelka,PICTURE_388,1,kabelka,bag,clothing,f,i,cz,words,noun,image_214,0,0,multipic,NA
kapsa,PICTURE_039,1,kapsa,pocket,clothing,f,i,cz,words,noun,image_215,0,0,multipic,NA
ponožka,PICTURE_416,1,ponožka,sock,clothing,f,i,cz,words,noun,image_234,0,0,multipic,NA
rukavice,PICTURE_431,1,rukavice,glove,clothing,f,i,cz,words,noun,image_245,0,0,multipic,NA
hodinky,PICTURE_452,1,hodinky,watch (time),clothing,!,i,cz,words,noun,image_257,0,0,multipic,NA
zástěra,PICTURE_476,1,zástěra,apron,clothing,f,i,cz,words,noun,image_275,0,0,multipic,NA
taška,PICTURE_053,1,taška,bag,clothing,f,i,cz,words,noun,image_313,0,0,multipic,NA
bota,PICTURE_541,1,bota,shoe,clothing,f,i,cz,words,noun,image_323,0,0,multipic,NA
kalhotky,PICTURE_545,1,kalhotky,knickers,clothing,!,i,cz,words,noun,image_325,0,0,multipic,NA
náramek,PICTURE_588,1,náramek,bracelet,clothing,m,i,cz,words,noun,image_363,0,0,multipic,NA
svetr,PICTURE_607,1,svetr,jumper (clothes),clothing,m,i,cz,words,noun,image_377,0,0,multipic,NA
šála,PICTURE_628,1,šála,scarf,clothing,f,i,cz,words,noun,image_395,0,0,multipic,NA
knoflík,PICTURE_064,1,knoflík,button,clothing,m,i,cz,words,noun,image_401,0,0,multipic,NA
kabát,PICTURE_644,1,kabát,coat,clothing,m,i,cz,words,noun,image_403,0,0,multipic,NA
kšandy,PICTURE_671,1,kšandy,braces (clothing),clothing,!,i,cz,words,noun,image_422,0,0,multipic,NA
košile,PICTURE_687,1,košile,shirt,clothing,f,i,cz,words,noun,image_434,0,0,multipic,NA
klobouk,PICTURE_690,1,klobouk,hat,clothing,m,i,cz,words,noun,image_437,0,0,multipic,NA
náušnice,PICTURE_698,1,náušnice,earring,clothing,f,i,cz,words,noun,image_443,0,0,multipic,NA
kalhoty,PICTURE_718,1,kalhoty,trousers,clothing,!,i,cz,words,noun,image_458,0,0,multipic,NA
brýle,PICTURE_733,1,brýle,glasses (eyes),clothing,!,i,cz,words,noun,image_468,0,0,multipic,NA
maska,PICTURE_084,1,maska,mask,clothing,f,i,cz,words,noun,image_488,0,0,multipic,NA
PICTURE_014,PICTURE_014,1,župan,dressing gown,clothing,m,i,cz,colour,noun,image_33,0,0,multipic,NA
PICTURE_161,PICTURE_161,1,kravata,tie (clothing),clothing,f,i,cz,colour,noun,image_51,0,0,multipic,NA
PICTURE_165,PICTURE_165,1,pásek,belt,clothing,m,i,cz,colour,noun,image_54,0,0,multipic,NA
PICTURE_167,PICTURE_167,1,tkanička,lace (shoes),clothing,f,i,cz,colour,noun,image_55,0,0,multipic,NA
PICTURE_199,PICTURE_199,1,sukně,skirt,clothing,f,i,cz,colour,noun,image_77,0,0,multipic,NA
PICTURE_223,PICTURE_223,1,zip,zip,clothing,m,i,cz,colour,noun,image_93,0,0,multipic,NA
PICTURE_266,PICTURE_266,1,podpatek,heel (shoe),clothing,m,i,cz,colour,noun,image_127,0,0,multipic,NA
PICTURE_275,PICTURE_275,1,plášť,cape,clothing,m,i,cz,colour,noun,image_134,0,0,multipic,NA
PICTURE_277,PICTURE_277,1,paruka,wig,clothing,f,i,cz,colour,noun,image_135,0,0,multipic,NA
PICTURE_032,PICTURE_032,1,koruna,crown,clothing,f,i,cz,colour,noun,image_169,0,0,multipic,NA
PICTURE_327,PICTURE_327,1,helma,helmet,clothing,f,i,cz,colour,noun,image_174,0,0,multipic,NA
PICTURE_331,PICTURE_331,1,podprsenka,bra,clothing,f,i,cz,colour,noun,image_176,0,0,multipic,NA
PICTURE_353,PICTURE_353,1,tričko,T-shirt,clothing,n,i,cz,colour,noun,image_191,0,0,multipic,NA
PICTURE_388,PICTURE_388,1,kabelka,bag,clothing,f,i,cz,colour,noun,image_214,0,0,multipic,NA
PICTURE_039,PICTURE_039,1,kapsa,pocket,clothing,f,i,cz,colour,noun,image_215,0,0,multipic,NA
PICTURE_416,PICTURE_416,1,ponožka,sock,clothing,f,i,cz,colour,noun,image_234,0,0,multipic,NA
PICTURE_431,PICTURE_431,1,rukavice,glove,clothing,f,i,cz,colour,noun,image_245,0,0,multipic,NA
PICTURE_452,PICTURE_452,1,hodinky,watch (time),clothing,!,i,cz,colour,noun,image_257,0,0,multipic,NA
PICTURE_476,PICTURE_476,1,zástěra,apron,clothing,f,i,cz,colour,noun,image_275,0,0,multipic,NA
PICTURE_053,PICTURE_053,1,taška,bag,clothing,f,i,cz,colour,noun,image_313,0,0,multipic,NA
PICTURE_541,PICTURE_541,1,bota,shoe,clothing,f,i,cz,colour,noun,image_323,0,0,multipic,NA
PICTURE_545,PICTURE_545,1,kalhotky,knickers,clothing,!,i,cz,colour,noun,image_325,0,0,multipic,NA
PICTURE_576,PICTURE_576,1,rukavice,glove,clothing,f,i,cz,colour,noun,image_353,0,0,multipic,NA
PICTURE_588,PICTURE_588,1,náramek,bracelet,clothing,m,i,cz,colour,noun,image_363,0,0,multipic,NA
PICTURE_607,PICTURE_607,1,svetr,jumper (clothes),clothing,m,i,cz,colour,noun,image_377,0,0,multipic,NA
PICTURE_628,PICTURE_628,1,šála,scarf,clothing,f,i,cz,colour,noun,image_395,0,0,multipic,NA
PICTURE_064,PICTURE_064,1,knoflík,button,clothing,m,i,cz,colour,noun,image_401,0,0,multipic,NA
PICTURE_644,PICTURE_644,1,kabát,coat,clothing,m,i,cz,colour,noun,image_403,0,0,multipic,NA
PICTURE_671,PICTURE_671,1,kšandy,braces (clothing),clothing,!,i,cz,colour,noun,image_422,0,0,multipic,NA
PICTURE_687,PICTURE_687,1,košile,shirt,clothing,f,i,cz,colour,noun,image_434,0,0,multipic,NA
PICTURE_690,PICTURE_690,1,klobouk,hat,clothing,m,i,cz,colour,noun,image_437,0,0,multipic,NA
PICTURE_698,PICTURE_698,1,náušnice,earring,clothing,f,i,cz,colour,noun,image_443,0,0,multipic,NA
PICTURE_718,PICTURE_718,1,kalhoty,trousers,clothing,!,i,cz,colour,noun,image_458,0,0,multipic,NA
PICTURE_733,PICTURE_733,1,brýle,glasses (eyes),clothing,!,i,cz,colour,noun,image_468,0,0,multipic,NA
PICTURE_084,PICTURE_084,1,maska,mask,clothing,f,i,cz,colour,noun,image_488,0,0,multipic,NA
PICTURE_014,PICTURE_014,1,župan,dressing gown,clothing,m,i,cz,gray,noun,image_33,0,0,multipic,NA
PICTURE_161,PICTURE_161,1,kravata,tie (clothing),clothing,f,i,cz,gray,noun,image_51,0,0,multipic,NA
PICTURE_165,PICTURE_165,1,pásek,belt,clothing,m,i,cz,gray,noun,image_54,0,0,multipic,NA
PICTURE_167,PICTURE_167,1,tkanička,lace (shoes),clothing,f,i,cz,gray,noun,image_55,0,0,multipic,NA
PICTURE_199,PICTURE_199,1,sukně,skirt,clothing,f,i,cz,gray,noun,image_77,0,0,multipic,NA
PICTURE_223,PICTURE_223,1,zip,zip,clothing,m,i,cz,gray,noun,image_93,0,0,multipic,NA
PICTURE_266,PICTURE_266,1,podpatek,heel (shoe),clothing,m,i,cz,gray,noun,image_127,0,0,multipic,NA
PICTURE_275,PICTURE_275,1,plášť,cape,clothing,m,i,cz,gray,noun,image_134,0,0,multipic,NA
PICTURE_277,PICTURE_277,1,paruka,wig,clothing,f,i,cz,gray,noun,image_135,0,0,multipic,NA
PICTURE_032,PICTURE_032,1,koruna,crown,clothing,f,i,cz,gray,noun,image_169,0,0,multipic,NA
PICTURE_327,PICTURE_327,1,helma,helmet,clothing,f,i,cz,gray,noun,image_174,0,0,multipic,NA
PICTURE_331,PICTURE_331,1,podprsenka,bra,clothing,f,i,cz,gray,noun,image_176,0,0,multipic,NA
PICTURE_353,PICTURE_353,1,tričko,T-shirt,clothing,n,i,cz,gray,noun,image_191,0,0,multipic,NA
PICTURE_388,PICTURE_388,1,kabelka,bag,clothing,f,i,cz,gray,noun,image_214,0,0,multipic,NA
PICTURE_039,PICTURE_039,1,kapsa,pocket,clothing,f,i,cz,gray,noun,image_215,0,0,multipic,NA
PICTURE_416,PICTURE_416,1,ponožka,sock,clothing,f,i,cz,gray,noun,image_234,0,0,multipic,NA
PICTURE_431,PICTURE_431,1,rukavice,glove,clothing,f,i,cz,gray,noun,image_245,0,0,multipic,NA
PICTURE_452,PICTURE_452,1,hodinky,watch (time),clothing,!,i,cz,gray,noun,image_257,0,0,multipic,NA
PICTURE_476,PICTURE_476,1,zástěra,apron,clothing,f,i,cz,gray,noun,image_275,0,0,multipic,NA
PICTURE_053,PICTURE_053,1,taška,bag,clothing,f,i,cz,gray,noun,image_313,0,0,multipic,NA
PICTURE_541,PICTURE_541,1,bota,shoe,clothing,f,i,cz,gray,noun,image_323,0,0,multipic,NA
PICTURE_545,PICTURE_545,1,kalhotky,knickers,clothing,!,i,cz,gray,noun,image_325,0,0,multipic,NA
PICTURE_576,PICTURE_576,1,rukavice,glove,clothing,f,i,cz,gray,noun,image_353,0,0,multipic,NA
PICTURE_588,PICTURE_588,1,náramek,bracelet,clothing,m,i,cz,gray,noun,image_363,0,0,multipic,NA
PICTURE_607,PICTURE_607,1,svetr,jumper (clothes),clothing,m,i,cz,gray,noun,image_377,0,0,multipic,NA
PICTURE_628,PICTURE_628,1,šála,scarf,clothing,f,i,cz,gray,noun,image_395,0,0,multipic,NA
PICTURE_064,PICTURE_064,1,knoflík,button,clothing,m,i,cz,gray,noun,image_401,0,0,multipic,NA
PICTURE_644,PICTURE_644,1,kabát,coat,clothing,m,i,cz,gray,noun,image_403,0,0,multipic,NA
PICTURE_671,PICTURE_671,1,kšandy,braces (clothing),clothing,!,i,cz,gray,noun,image_422,0,0,multipic,NA
PICTURE_687,PICTURE_687,1,košile,shirt,clothing,f,i,cz,gray,noun,image_434,0,0,multipic,NA
PICTURE_690,PICTURE_690,1,klobouk,hat,clothing,m,i,cz,gray,noun,image_437,0,0,multipic,NA
PICTURE_698,PICTURE_698,1,náušnice,earring,clothing,f,i,cz,gray,noun,image_443,0,0,multipic,NA
PICTURE_718,PICTURE_718,1,kalhoty,trousers,clothing,!,i,cz,gray,noun,image_458,0,0,multipic,NA
PICTURE_733,PICTURE_733,1,brýle,glasses (eyes),clothing,!,i,cz,gray,noun,image_468,0,0,multipic,NA
PICTURE_084,PICTURE_084,1,maska,mask,clothing,f,i,cz,gray,noun,image_488,0,0,multipic,NA
hamburger,PICTURE_011,1,hamburger,burger,food,m,i,cz,words,noun,image_10,0,0,multipic,NA
ovoce,PICTURE_114,1,ovoce,fruit,food,n,i,cz,words,noun,image_15,0,0,multipic,NA
kiwi,PICTURE_125,1,kiwi,kiwi (fruit),food,n,i,cz,words,noun,image_24,0,0,multipic,NA
citron,PICTURE_129,1,citron,lemon,food,m,i,cz,words,noun,image_28,0,0,multipic,NA
oliva,PICTURE_146,1,oliva,olive,food,f,i,cz,words,noun,image_38,0,0,multipic,NA
kokos,PICTURE_163,1,kokos,coconut,food,m,i,cz,words,noun,image_52,0,0,multipic,NA
sůl,PICTURE_233,1,sůl,salt,food,f,i,cz,words,noun,image_101,0,0,multipic,NA
brambora,PICTURE_249,1,brambora,potato,food,f,i,cz,words,noun,image_116,0,0,multipic,NA
bageta,PICTURE_258,1,bageta,baguette,food,f,i,cz,words,noun,image_121,0,0,multipic,NA
cibule,PICTURE_026,1,cibule,onion,food,f,i,cz,words,noun,image_122,0,0,multipic,NA
granátové jablko,PICTURE_281,1,granátové jablko,pomegranate,food,n,i,cz,words,noun,image_138,0,0,multipic,NA
mrkev,PICTURE_285,1,mrkev,carrot,food,f,i,cz,words,noun,image_141,0,0,multipic,NA
zmrzlina,PICTURE_309,1,zmrzlina,ice cream,food,f,i,cz,words,noun,image_159,0,0,multipic,NA
rajče,PICTURE_326,1,rajče,tomato,food,n,i,cz,words,noun,image_173,0,0,multipic,NA
máslo,PICTURE_335,1,máslo,butter,food,n,i,cz,words,noun,image_177,0,0,multipic,NA
paprika,PICTURE_348,1,paprika,pepper (vegetable),food,f,i,cz,words,noun,image_186,0,0,multipic,NA
květák,PICTURE_373,1,květák,cauliflower,food,m,i,cz,words,noun,image_204,0,0,multipic,NA
jahoda,PICTURE_381,1,jahoda,strawberry,food,f,i,cz,words,noun,image_210,0,0,multipic,NA
fík,PICTURE_397,1,fík,onion,food,m,i,cz,words,noun,image_219,0,0,multipic,NA
pistácie,PICTURE_410,1,pistácie,pistachio,food,f,i,cz,words,noun,image_229,0,0,multipic,NA
hruška,PICTURE_042,1,hruška,pear,food,f,i,cz,words,noun,image_236,0,0,multipic,NA
vejce,PICTURE_423,1,vejce,egg,food,n,i,cz,words,noun,image_239,0,0,multipic,NA
klobása,PICTURE_441,1,klobása,sausage,food,f,i,cz,words,noun,image_250,0,0,multipic,NA
ananas,PICTURE_442,1,ananas,pineapple,food,m,i,cz,words,noun,image_251,0,0,multipic,NA
avokádo,PICTURE_477,1,avokádo,avocado,food,n,i,cz,words,noun,image_276,0,0,multipic,NA
pizza,PICTURE_489,1,pizza,pizza,food,f,i,cz,words,noun,image_285,0,0,multipic,NA
dýně,PICTURE_551,1,dýně,pumpkin,food,f,i,cz,words,noun,image_330,0,0,multipic,NA
jablko,PICTURE_552,1,jablko,apple,food,n,i,cz,words,noun,image_331,0,0,multipic,NA
okurka,PICTURE_559,1,okurka,cucumber,food,f,i,cz,words,noun,image_336,0,0,multipic,NA
meloun,PICTURE_560,1,meloun,watermelon,food,m,i,cz,words,noun,image_338,0,0,multipic,NA
lilek,PICTURE_573,1,lilek,aubergine,food,m,i,cz,words,noun,image_351,0,0,multipic,NA
chřest,PICTURE_581,1,chřest,asparagus,food,m,i,cz,words,noun,image_357,0,0,multipic,NA
kukuřice,PICTURE_587,1,kukuřice,corn,food,f,i,cz,words,noun,image_362,0,0,multipic,NA
salát,PICTURE_592,1,salát,salad,food,m,i,cz,words,noun,image_366,0,0,multipic,NA
čokoláda,PICTURE_593,1,čokoláda,chocolate,food,f,i,cz,words,noun,image_367,0,0,multipic,NA
med,PICTURE_610,1,med,honey (food),food,m,i,cz,words,noun,image_381,0,0,multipic,NA
sušenka,PICTURE_616,1,sušenka,biscuit,food,f,i,cz,words,noun,image_385,0,0,multipic,NA
párek,PICTURE_627,1,párek,sausage,food,m,i,cz,words,noun,image_394,0,0,multipic,NA
polévka,PICTURE_651,1,polévka,soup,food,f,i,cz,words,noun,image_407,0,0,multipic,NA
káva,PICTURE_666,1,káva,coffee,food,f,i,cz,words,noun,image_418,0,0,multipic,NA
kuře,PICTURE_668,1,kuře,chicken,food,n,a,cz,words,noun,image_419,0,0,multipic,NA
banán,PICTURE_069,1,banán,banana,food,m,i,cz,words,noun,image_436,0,0,multipic,NA
třešeň,PICTURE_692,1,třešeň,cherry,food,f,i,cz,words,noun,image_439,0,0,multipic,NA
broskev,PICTURE_697,1,broskev,peach,food,f,i,cz,words,noun,image_442,0,0,multipic,NA
sýr,PICTURE_072,1,sýr,cheese,food,m,i,cz,words,noun,image_459,0,0,multipic,NA
bonbon,PICTURE_741,1,bonbon,sweet (confectionary),food,m,i,cz,words,noun,image_473,0,0,multipic,NA
brokolice,PICTURE_076,1,brokolice,broccoli,food,f,i,cz,words,noun,image_479,0,0,multipic,NA
maso,PICTURE_081,1,maso,meat,food,n,i,cz,words,noun,image_485,0,0,multipic,NA
mléko,PICTURE_096,1,mléko,milk,food,n,i,cz,words,noun,image_497,0,0,multipic,NA
PICTURE_011,PICTURE_011,1,hamburger,burger,food,m,i,cz,colour,noun,image_10,0,0,multipic,NA
PICTURE_114,PICTURE_114,1,ovoce,fruit,food,n,i,cz,colour,noun,image_15,0,0,multipic,NA
PICTURE_125,PICTURE_125,1,kiwi,kiwi (fruit),food,n,i,cz,colour,noun,image_24,0,0,multipic,NA
PICTURE_129,PICTURE_129,1,citron,lemon,food,m,i,cz,colour,noun,image_28,0,0,multipic,NA
PICTURE_146,PICTURE_146,1,oliva,olive,food,f,i,cz,colour,noun,image_38,0,0,multipic,NA
PICTURE_163,PICTURE_163,1,kokos,coconut,food,m,i,cz,colour,noun,image_52,0,0,multipic,NA
PICTURE_191,PICTURE_191,1,salát,lettuce,food,m,i,cz,colour,noun,image_72,0,0,multipic,NA
PICTURE_233,PICTURE_233,1,sůl,salt,food,f,i,cz,colour,noun,image_101,0,0,multipic,NA
PICTURE_249,PICTURE_249,1,brambora,potato,food,f,i,cz,colour,noun,image_116,0,0,multipic,NA
PICTURE_258,PICTURE_258,1,bageta,baguette,food,f,i,cz,colour,noun,image_121,0,0,multipic,NA
PICTURE_026,PICTURE_026,1,cibule,onion,food,f,i,cz,colour,noun,image_122,0,0,multipic,NA
PICTURE_281,PICTURE_281,1,granátové jablko,pomegranate,food,n,i,cz,colour,noun,image_138,0,0,multipic,NA
PICTURE_285,PICTURE_285,1,mrkev,carrot,food,f,i,cz,colour,noun,image_141,0,0,multipic,NA
PICTURE_309,PICTURE_309,1,zmrzlina,ice cream,food,f,i,cz,colour,noun,image_159,0,0,multipic,NA
PICTURE_326,PICTURE_326,1,rajče,tomato,food,n,i,cz,colour,noun,image_173,0,0,multipic,NA
PICTURE_335,PICTURE_335,1,máslo,butter,food,n,i,cz,colour,noun,image_177,0,0,multipic,NA
